cbsa_code,bls_msa_name,annual_rent,median_household_income,population,log_population,mean_occ_wage,median_occ_wage,std_occ_wage,mean_affordability_ratio,median_affordability_ratio,std_affordability_ratio,mean_loc_quotient,share_high_lq,mean_jobs_1000,emp_share_soc_35,emp_share_soc_41,emp_share_soc_29,emp_share_soc_25,emp_share_soc_11,emp_share_soc_43,emp_share_soc_53,emp_share_soc_13,metro_cluster
33700,"Modesto, CA",21036,78673,556972,13.230270248346057,75433.4236453202,64775.0,34882.005780374166,0.32831275694220685,0.32475678042534484,0.12055076546539989,1.3598275862068967,0.3374384236453202,2.369709359605911,0.10359012715033658,0.08852441500160274,0.06640666737899348,0.07351212736403462,0.05075328560743669,0.10487231541831392,0.10962709691206325,0.043327278555401215,3
21660,"Eugene-Springfield, OR",17640,73476,382396,12.854211999853629,72583.70454545454,60940.0,43280.63853644116,0.2942973270385199,0.289465242451755,0.10969817208897203,1.6837875288683604,0.3464203233256351,2.2103810623556583,0.10658182541260688,0.09160204149267581,0.061112215814940016,0.05746669317955856,0.06462517399085305,0.1228872539272221,0.08411214953271028,0.055875919665937565,4
19100,"Dallas-Fort Worth-Arlington, TX",20616,92733,8344032,15.937057110746474,74081.11267605633,59860.0,49922.00289683191,0.3538874948262876,0.3444052327823932,0.1479984178316491,0.9466761363636365,0.19602272727272727,1.4058238636363638,0.08911695606860857,0.08893526497879009,0.05331876439964974,0.053523166875695534,0.09027776025356,0.12859691579375032,0.10226684869422147,0.07169227585754409,1
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",24444,126244,6437907,15.677714045256591,86640.7012622721,73210.0,49543.80912142655,0.3507483574418728,0.333888813003688,0.14755652788301823,1.2255523672883788,0.2611190817790531,1.4275724533715926,0.08028486723382315,0.0704111884506316,0.04918149007476154,0.06115944831142047,0.10145978344934262,0.09220804331013148,0.0552913121938644,0.1228538283062645,1
48140,"Wausau, WI",12276,78721,139091,11.842883674164804,65589.09433962264,56440.0,36097.71764078222,0.2264673980556091,0.2175053153791637,0.09047266672300545,1.3746969696969698,0.29545454545454547,3.4900454545454545,0.08095533498759305,0.09305210918114144,0.057692307692307696,0.038616625310173694,0.04838709677419355,0.12329404466501241,0.09879032258064516,0.057847394540942926,4
25860,"Hickory-Lenoir-Morganton, NC",11208,64059,373031,12.829416805092086,59801.63157894737,50175.0,33498.68071235236,0.22517616157827963,0.22337915462505237,0.08337702282416178,2.385361930294906,0.2707774798927614,2.5828230563002683,0.08755020080321285,0.08922356091030789,0.05943775100401606,0.05073627844712182,0.04571619812583668,0.10883534136546184,0.1178714859437751,0.03848728246318608,4
14020,"Bloomington, IN",13836,67243,162553,11.998759381421479,66058.73605947956,56340.0,38133.32416442777,0.2586794045540567,0.245580404685836,0.10649201513189525,1.504307116104869,0.27340823970037453,3.1961872659176027,0.13277742142398974,0.08835792174470815,0.06366260423348301,0.06270044900577293,0.04794740218088518,0.11642078255291853,0.06799230275817832,0.05436177036561898,4
19500,"Decatur, IL",10752,61411,100737,11.520268439225488,66291.6129032258,57070.0,35168.56771639013,0.19559915998582741,0.1884002334060847,0.07595523800740217,1.2366489361702129,0.26063829787234044,4.1880904255319145,0.10112359550561797,0.09550561797752809,0.04719101123595506,0.05702247191011236,0.05926966292134832,0.11376404494382023,0.1196629213483146,0.058146067415730335,4
38540,"Pocatello, ID",12912,69612,91010,11.418724669571402,61591.15606936416,51900.0,36453.03178835349,0.2583884315395674,0.24878612716763004,0.10427383709108605,1.2054335260115607,0.3468208092485549,4.339121387283237,0.12096488116353317,0.10819439517559418,0.0656261085491309,0.004966300106420717,0.06420716566158212,0.13479957431713374,0.08868393047179851,0.05143667967364313,2
14500,"Boulder, CO",23592,102697,330262,12.70764155783344,83277.1568627451,71135.0,43055.184927542294,0.3422471439783758,0.3316511007100922,0.13355607799563224,1.5774447174447175,0.4226044226044226,2.31472972972973,0.095623370981755,0.10957862728062555,0.05082536924413553,0.059024761077324066,0.06852736750651607,0.10045612510860122,0.03855343179843614,0.10431146828844483,1
22540,"Fond du Lac, WI",11412,74782,104269,11.554729377251412,65556.46766169154,56710.0,36394.59970875074,0.2140043548247037,0.2012343502027861,0.09063495199119864,1.3917326732673267,0.3613861386138614,4.115762376237623,0.10608508346795907,0.10554658050619278,0.04577275175013463,0.043887991383952614,0.048465266558966075,0.11039310716208939,0.10420032310177706,0.05358104469574582,2
39340,"Provo-Orem-Lehi, UT",19332,101014,760154,13.541276323314456,64447.52232142857,54490.0,36184.93212770681,0.3606089347034747,0.3547816615653223,0.13282922383048973,1.1973529411764707,0.3235294117647059,2.199952488687783,0.08387296775971342,0.08869523284651419,0.042918159272526867,0.06324056213833013,0.07987737668779278,0.13047671534858088,0.0637227886470102,0.06802838247451089,1
21340,"El Paso, TX",12972,59834,877840,13.68521962366468,59224.14376321353,49920.0,32706.380735931252,0.2721748036494285,0.25985576923076925,0.11545914487168435,1.1097033898305084,0.2627118644067797,2.0651864406779663,0.1115569823434992,0.09408568959130757,0.059791332263242375,0.07395974811705149,0.06290900111124831,0.13909124583281887,0.09791332263242375,0.049234473391776765,4
17820,"Colorado Springs, CO",21132,90760,777635,13.5640125414035,73932.49471458774,61570.0,40424.12786016218,0.3440622376107253,0.34321910021114177,0.12772671144628392,1.2127837259100642,0.34475374732334046,2.0822633832976445,0.10521562429442312,0.10002257846014902,0.05896203593200658,0.05702673934780505,0.04983388704318937,0.11308583040350934,0.07273489662290746,0.0883462890687998,1
13780,"Binghamton, NY",11772,65599,243971,12.40480464475281,70412.86567164179,58040.0,38284.42243712419,0.20408971967099548,0.20282563749138524,0.07938740086506417,1.277462686567164,0.33432835820895523,2.780973134328358,0.09590721534515445,0.0821902531504405,0.07226497156239545,0.08040593286494926,0.048734247797479646,0.13427010148321625,0.0932307349169176,0.04996096799375488,4
24300,"Grand Junction, CO",15108,75231,161260,11.990773248239012,63222.96428571428,56790.0,27281.409167482438,0.27354055660447435,0.2660392194704061,0.08979310352672627,1.4437455830388692,0.42402826855123676,3.1869434628975264,0.12023217247097844,0.1208955223880597,0.07877280265339967,0.051907131011608626,0.040132669983416254,0.1275290215588723,0.07545605306799337,0.05638474295190713,2
11640,"Arecibo, PR",6444,23466,180071,12.101106496544032,36892.903225806454,26940.0,20254.711043078973,0.21138592769007108,0.23919821826280624,0.07435892360347929,1.8935714285714287,0.45454545454545453,5.671922077922078,0.10809040288241074,0.16410088437602358,0.07009498853586636,0.09073042908614477,0.030461840812315753,0.16115296429741238,0.08254176220111366,0.028824107435309533,2
24140,"Goldsboro, NC",13044,59562,120338,11.698059729058373,58000.25906735751,47080.0,34678.60228877986,0.27675956268241764,0.2770603228547154,0.11042098627059717,1.205979381443299,0.27835051546391754,4.464257731958763,0.12020316027088036,0.12612866817155757,0.0626410835214447,0.06010158013544018,0.045146726862302484,0.11117381489841986,0.12133182844243792,0.04599322799097066,2
29700,"Laredo, TX",12672,60580,272823,12.516578512247923,55103.346613545815,46720.0,32442.819161647745,0.2844327968873897,0.27123287671232876,0.11549669458972955,1.2101600000000001,0.26,3.729784,0.10057616496512686,0.09147882341049227,0.040331547558880014,0.08217931871019914,0.06701708278580815,0.16132619023552006,0.14464773071868997,0.04326291317092894,2
13900,"Bismarck, ND",11220,86769,138774,11.840601989623554,70432.67605633802,61195.0,42112.24784139542,0.1914289995009592,0.1833487546394098,0.07219103927952787,1.4959027777777778,0.4201388888888889,3.1827812499999997,0.10252022401991288,0.08851897946484132,0.08478531425015556,0.04838207840696951,0.06565028002489111,0.12165525824517735,0.07529558182949596,0.058182949595519604,4
29200,"Lafayette-West Lafayette, IN",13512,67515,231353,12.351699961616534,64657.78145695364,53930.0,36021.32972828655,0.25319276887699715,0.25054921070012154,0.09967081160278232,1.5507843137254902,0.26143790849673204,2.949705882352941,0.10953104646113765,0.08043855840208423,0.057750759878419454,0.06241858445505862,0.04602692140686062,0.11050803300043421,0.09237950499348675,0.03864524533217542,4
26580,"Huntington-Ashland, WV-KY-OH",10968,61741,366760,12.812462962163837,58742.65957446808,52380.0,30825.32731550145,0.22449553828737645,0.20939382151302482,0.08820745790296176,1.2166404199475067,0.3569553805774278,2.490443569553806,0.09963904346518274,0.0894119416453602,0.10949014889457061,0.06970973078658445,0.05685065423371936,0.12588359151752143,0.07895924199127688,0.03790043615581291,4
41140,"St. Joseph, MO-KS",10584,66180,119186,11.688440577051205,61459.23423423423,53130.0,30634.902607679196,0.2046100531722862,0.19920959908074098,0.07601325158869467,1.2654260089686098,0.33183856502242154,3.875596412556054,0.09114359415305245,0.088134135855546,0.06233877901977644,0.040842648323301804,0.06534823731728288,0.12016337059329321,0.11564918314703354,0.04578675838349097,2
21420,"Enid, OK",11280,67004,62007,11.035002560879946,52001.39705882353,46780.0,22324.665222417745,0.25354825007570087,0.24116082214298876,0.09635704960212081,1.6392753623188405,0.4492753623188406,5.690572463768116,0.11710239651416122,0.11546840958605664,0.07407407407407407,0.06535947712418301,0.04302832244008715,0.12091503267973856,0.12200435729847495,0.04411764705882353,2
38300,"Pittsburgh, PA",12996,77214,2429917,14.703367658354788,69051.02603369066,59360.0,40205.73655794031,0.2287591021235809,0.21893530997304583,0.09063853951229218,1.051177394034537,0.24960753532182103,1.5505824175824177,0.09047010497489731,0.08241898676403468,0.0759926973984482,0.05915107256960292,0.07345504335919671,0.12173436786855317,0.0814148790506618,0.060073026015518026,4
34620,"Muncie, IN",11328,54232,112951,11.634709375331946,61741.11111111111,52020.0,38016.947641581384,0.2275606710485653,0.21776239907727796,0.09132576578965323,1.27,0.375609756097561,4.1147024390243905,0.13993083266826284,0.11465815376429901,0.0779462623038042,0.05613194998669859,0.05320563979781857,0.1263633945198191,0.08991753125831338,0.03990422984836393,2
39740,"Reading, PA",14340,78074,439117,12.992521171354925,66915.14705882352,57995.0,35127.24006484021,0.2570872985810574,0.24726269689780045,0.10181607871969424,1.1853694581280787,0.2684729064039409,2.3428078817733993,0.08558116723884257,0.08484551250613045,0.060017165277096614,0.0579941147621383,0.06338891613536048,0.1148234428641491,0.12444825895046592,0.04591711623344777,4
47380,"Waco, TX",14856,67792,305814,12.630732352985728,62446.58045977011,53140.0,34298.29466319436,0.29042492992999275,0.27956440739620125,0.11627130510009656,1.1814814814814814,0.2621082621082621,2.620866096866097,0.10597189695550352,0.08389093342254934,0.05729340916694547,0.060388089662094344,0.0744396119103379,0.13792238206758112,0.0898293743726999,0.059718969555035126,4
15380,"Buffalo-Cheektowaga, NY",13368,72300,1160172,13.964078827952838,75915.38994800694,64100.0,42753.826151416215,0.2139773713865125,0.2085491419656786,0.08284299966036558,1.1166262975778547,0.28027681660899656,1.6976314878892733,0.08902298850574712,0.08613026819923372,0.07406130268199233,0.07099616858237548,0.057777777777777775,0.1303831417624521,0.07572796934865901,0.064272030651341,4
30620,"Lima, OH",10668,67668,100866,11.521548182261114,61325.77272727273,55885.0,28447.282828302024,0.20618099824074368,0.19089410230031134,0.07995043812078008,1.319909090909091,0.34545454545454546,3.984236363636364,0.11016559337626496,0.09383624655013799,0.0890064397424103,0.050827966881324745,0.062557497700092,0.10533578656853726,0.10924563017479301,0.041168353265869366,2
34900,"Napa, CA",31704,122754,132727,11.796049666089518,81540.33582089552,69485.0,41990.70579658127,0.4681655810019441,0.45627115891855397,0.17881605489070582,2.1528731343283583,0.30970149253731344,3.4520485074626865,0.1403750689464975,0.10865968008825151,0.04164368450082736,0.03612796469939327,0.06839492553778267,0.09942084942084942,0.06867071152785438,0.04936569222283508,3
39300,"Providence-Warwick, RI-MA",16752,82870,1700901,14.34666866862605,77005.3244592346,64860.0,44080.089639233745,0.265438526180907,0.25827937095282144,0.10416455668987169,1.1412477718360072,0.30124777183600715,1.7369251336898395,0.10357251819674275,0.0900030509508797,0.0677746945417036,0.06924205663145966,0.059057692028301204,0.11244933242289085,0.07987679969781059,0.06348883497261408,1
30860,"Logan, UT-ID",15732,81144,160053,11.983260289364795,60841.9140625,53990.0,31295.564589709265,0.3096755426198077,0.29139213228493044,0.11916772382745694,1.2913333333333334,0.34901960784313724,3.457070588235294,0.08554421768707483,0.08673469387755102,0.03945578231292517,0.06054421768707483,0.06428571428571428,0.1391156462585034,0.08741496598639456,0.05510204081632653,4
17140,"Cincinnati, OH-KY-IN",14436,81489,2304804,14.650506198259453,71537.89308176101,60725.0,44904.92324825707,0.24608281497912926,0.23772747436532912,0.09341375266827312,1.0240829346092504,0.215311004784689,1.5804896331738436,0.09814392224614049,0.08372213342695331,0.07068616672363935,0.05373294283945713,0.07102800284555474,0.1205757628950748,0.10001940150962223,0.0657803564334482,4
36540,"Omaha, NE-IA",14760,84524,1001186,13.816695855221854,72507.79359430604,60100.0,50964.223949279665,0.2539536896829052,0.24559068899561987,0.0975616083351743,1.1452833638025595,0.28884826325411334,1.7957915904936015,0.09768935861568749,0.08962801782198736,0.07070769868407419,0.05236763029737851,0.07742202880530515,0.1178945187027251,0.0905191171899285,0.06397264532172832,4
37460,"Panama City-Panama City Beach, FL",18516,77625,226221,12.329267676551245,62348.82154882155,52050.0,33017.18740003854,0.3562744303561499,0.3557348703170029,0.13309646564702637,1.3064309764309765,0.3771043771043771,3.155326599326599,0.1319747695293547,0.11972343522561864,0.055312954876273655,0.05021834061135371,0.06344007763221737,0.11656962639495391,0.07290150412421155,0.05931586608442504,3
22520,"Florence-Muscle Shoals, AL",10524,66882,156287,11.959449339565953,54876.192660550456,46515.0,31440.78109481555,0.24075555838032633,0.22624972500097057,0.10410937288574788,1.399041095890411,0.4383561643835616,3.9965890410958904,0.11995884773662552,0.12510288065843622,0.07325102880658436,0.046296296296296294,0.044444444444444446,0.11275720164609053,0.10617283950617284,0.03559670781893004,2
22380,"Flagstaff, AZ",19644,75164,145161,11.885598750253402,65664.34959349594,57400.0,27521.146559374905,0.3424043229913214,0.34223080651383797,0.11440761388477624,1.6551405622489959,0.3493975903614458,3.5307710843373497,0.17188310565450457,0.09631679059311776,0.05360539512363825,0.07193498184333391,0.08300190212692374,0.11637558360712433,0.0584471727477088,0.04167387169289296,3
21060,"Elizabethtown, KY",12612,69080,127744,11.757783540231081,59896.0,54320.0,25664.611782451047,0.24800558240323506,0.232179675994109,0.09799619534342162,1.2750925925925927,0.3425925925925926,4.153814814814815,0.10770901194353963,0.09641693811074918,0.04495114006514658,0.060152008686210644,0.06210640608034745,0.14397394136807817,0.08490770901194354,0.07166123778501629,2
34580,"Mount Vernon-Anacortes, WA",19788,91204,132736,11.796117472149145,76050.31007751937,65575.0,35611.6858894368,0.30443588647813213,0.30176134372923147,0.10767402268012474,1.6124710424710424,0.4555984555984556,3.499930501930502,0.10243277848911651,0.09965855740503628,0.05953905249679898,0.06316688006828852,0.045454545454545456,0.11459667093469911,0.09240290226205719,0.04972257789159198,3
19430,"Dayton-Kettering-Beavercreek, OH",13428,72711,821740,13.61917932230122,69299.04471544715,59020.0,36364.5288734141,0.23384001562858492,0.2275201785066962,0.09248358369154547,1.1833677685950412,0.2871900826446281,2.016909090909091,0.09576220014272382,0.07885491573804689,0.08420705934017676,0.05884613273316133,0.06579019597079651,0.10767415051874622,0.09172750727342592,0.07114233957292639,4
26380,"Houma-Bayou Cane-Thibodaux, LA",11760,62338,199206,12.20209474416095,57499.29889298893,50000.0,33563.19789904311,0.2554653680886733,0.2352,0.11010905204326858,3.4455311355311355,0.4065934065934066,3.398029304029304,0.08916948711273107,0.09073158031762561,0.06248372819578235,0.039703202291070036,0.06092163499088779,0.12067170007810465,0.14514449362145274,0.03827128351991669,2
49700,"Yuba City, CA",17832,81094,186014,12.133577218679987,73642.11453744494,61020.0,43158.25688210622,0.2945055320962395,0.2922320550639135,0.11173631775840466,1.4256194690265487,0.3672566371681416,3.934504424778761,0.10506525105065251,0.09776598097765982,0.05706702057067021,0.0878124308781243,0.05662464056624641,0.11103738111037381,0.1041804910418049,0.039150630391506305,4
44940,"Sumter, SC",13320,56824,104776,11.559580017009239,57911.387283236996,48870.0,30738.403435095228,0.2864094667960008,0.27255985267034993,0.12379829007853489,1.2201724137931034,0.3563218390804598,4.723890804597701,0.10524499654934437,0.1069703243616287,0.056935817805383024,0.05624568668046929,0.046583850931677016,0.15424430641821946,0.08661145617667357,0.048654244306418216,2
27260,"Jacksonville, FL",19500,82053,1760548,14.3811356821871,66973.470790378,57470.0,34961.6523482634,0.3475674287198546,0.33930772159753986,0.13010665175563804,1.0364818024263431,0.21837088388214904,1.7142235701906412,0.09758184175700785,0.09790265877100349,0.06666310203317782,0.04375142028365571,0.06901576013581254,0.13819192877862288,0.10343675226242832,0.07627424507746394,1
33260,"Midland, TX",18696,89627,188071,12.144574830091127,72746.43598615917,58750.0,42130.86618522802,0.32383567435790683,0.31822978723404255,0.14153655396272943,3.6556643356643357,0.2867132867132867,3.2614930069930073,0.08409029588991816,0.0810324669484666,0.024552567676949365,0.03552477740804029,0.09200467667955751,0.09874988757981833,0.1199748178793057,0.044068711215037325,3
37340,"Palm Bay-Melbourne-Titusville, FL",20172,78196,658447,13.397639310973382,67236.95348837209,55745.0,37140.077973297746,0.36435002407600126,0.36186417268128057,0.1410757862633721,1.3504872389791183,0.31786542923433875,2.2524222737819026,0.11151262647734037,0.09046849757673667,0.06530056967944903,0.0400476149987246,0.0688291811920755,0.1210781396139784,0.057435592211546635,0.0703171499022192,3
12020,"Athens-Clarke County, GA",14856,64951,221801,12.309535862454515,63370.13422818792,53735.0,38512.66490689889,0.2924679979011597,0.27646787303676257,0.1219999574040901,1.268561872909699,0.3210702341137124,2.8948160535117053,0.12825797066311068,0.09431446235907383,0.08158564674506001,0.07697902776094072,0.05430961328645897,0.11952963995635835,0.08316159534489029,0.054673293732573645,4
25540,"Hartford-West Hartford-East Hartford, CT",17496,94419,1169048,13.971700300346908,79417.57417102967,69220.0,42420.28454799706,0.26630534013038387,0.2527593181161514,0.10501019685743117,1.1233333333333335,0.2864864864864865,1.7770234234234235,0.07619520208069538,0.07585298244413265,0.06770815509393929,0.07491187844358509,0.09378529140002054,0.11777488792306902,0.08079805619246433,0.06611683378392252,1
10740,"Albuquerque, NM",14640,76097,929919,13.742852764562102,71414.7250509165,59110.0,46966.183301976555,0.2583103317948423,0.2476738284554221,0.1046947727739102,1.1392515592515593,0.2910602910602911,1.9925176715176713,0.09820848175979614,0.0855716477287501,0.06638238123716166,0.05171741334928105,0.05579968277906342,0.1435814763774409,0.0692685717257339,0.06315816843911698,4
27740,"Johnson City, TN",11916,57462,215679,12.281546470196814,57864.49826989619,48520.0,33872.73181993606,0.25183500835652267,0.24558944765045343,0.09832597956952663,1.3920486111111112,0.3541666666666667,3.1320972222222223,0.1263699093492085,0.09430388310106887,0.09836287376539034,0.027330537139764577,0.06047896089838994,0.1762954945203626,0.07373833040184008,0.04491949668515762,2
42020,"San Luis Obispo-Paso Robles, CA",25320,100724,281843,12.549105457295681,78323.09973045823,66640.0,40118.50495501001,0.3888948895278323,0.3799519807923169,0.15043579239199498,1.4436021505376344,0.3521505376344086,2.522744623655914,0.13426659623173093,0.09711216763514703,0.04551857721429829,0.05141750308152844,0.06541644655749251,0.1109350237717908,0.05256207078711041,0.05053706638492692,3
20740,"Eau Claire, WI",13620,74869,176153,12.079108214563899,66459.41368078176,59030.0,37891.04440445437,0.2481716661303719,0.23073013721836355,0.09892340656621693,1.1863106796116505,0.31715210355987056,3.018226537216828,0.09701774254435636,0.104693595067321,0.072480181200453,0.04693595067321002,0.0464326160815402,0.12256197307159934,0.1049452623631559,0.054485969548257206,4
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",24996,80625,6457988,15.68082837213821,71629.41520467836,59355.0,44769.6931543355,0.43084259550354925,0.42112735856286687,0.1693682104931448,0.9779268292682927,0.21951219512195122,1.4982271341463413,0.10007387144905064,0.11190427430443814,0.0641291945817852,0.04402665223369708,0.07078128199877125,0.13796773061057313,0.08558848483075393,0.0715821655305579,1
34060,"Morgantown, WV",11676,67242,142752,11.868864137927991,64731.65354330709,55665.0,36456.91794474254,0.22485551268444687,0.2097573571570896,0.09634347565892797,1.4293103448275863,0.3486590038314176,3.409551724137931,0.10478589420654912,0.08413098236775819,0.1455919395465995,0.060453400503778336,0.07388748950461797,0.12241813602015113,0.06414777497900924,0.055415617128463476,4
19660,"Deltona-Daytona Beach-Ormond Beach, FL",19368,73701,739516,13.513751197139635,62140.81885856079,51910.0,35027.46155887051,0.37204677713544987,0.37310730109805434,0.13484275012641983,1.1108396946564885,0.3053435114503817,2.4401730279898217,0.13792113323124042,0.11188744257274119,0.08039816232771822,0.04948315467075038,0.06546707503828483,0.12313361408882083,0.07546898928024502,0.04843032159264931,3
29940,"Lawrence, KS",13200,72449,121989,11.711686155715956,64792.93023255814,55680.0,35899.28018789693,0.25177252595801114,0.23706896551724138,0.10638921543806741,1.5631944444444443,0.3055555555555556,3.9698425925925926,0.1690975387420237,0.09571558796718323,0.045806745670009114,0.06494986326344576,0.05879671832269827,0.1276207839562443,0.06608933454876938,0.059708295350957154,2
45820,"Topeka, KS",11880,74389,232648,12.357281860631502,63588.52307692308,56250.0,31148.039496549914,0.22277299624426078,0.2112,0.08674043341162437,1.2800920245398772,0.3374233128834356,2.8572239263803683,0.08413622054755318,0.07555089192025184,0.07917580845177907,0.05704473910140227,0.05952494514928933,0.13087856529619385,0.08861966994181054,0.07898502337117237,4
42700,"Sebring, FL",14196,57580,109778,11.606215423683235,56819.65277777778,46650.0,34512.942001702206,0.30258279229700125,0.30430880752217515,0.10929771949322313,1.3201388888888888,0.4097222222222222,5.615590277777778,0.13401149933657674,0.13489606368863336,0.09332153914197258,0.06103494029190624,0.06368863334807608,0.14993365767359576,0.07209199469261389,0.03361344537815126,2
25420,"Harrisburg-Carlisle, PA",15048,80904,615361,13.329964366446234,68272.37603305785,60640.0,34683.40232186303,0.2630787344615532,0.24815320301105698,0.10339752079879207,1.0410212765957447,0.21914893617021278,2.0708531914893618,0.07730533900673976,0.07342298971953909,0.07339193092524149,0.045625368823182286,0.06960275802093363,0.1250427058421592,0.1383358698015343,0.07497592943441936,4
33860,"Montgomery, AL",13692,66706,386587,12.86511221870366,59548.085106382976,53135.0,29109.279611893588,0.27864696363537095,0.2576833166650586,0.11937208191979973,1.2187667560321715,0.3485254691689008,2.5640991957104555,0.09145129224652088,0.08991214006284871,0.061373693323927406,0.044699544667478996,0.05297248765471686,0.12601808503815815,0.10126338741743089,0.0591290963894055,4
22180,"Fayetteville, NC",16008,61379,393812,12.883628917043865,65238.294117647056,54330.0,41131.47727045691,0.3057883917398313,0.2946440028927951,0.12499704954496853,1.2358682634730538,0.3083832335329341,2.7993413173652697,0.11598291287176594,0.09929878294511163,0.08374304827919722,0.07689207705327637,0.05319577657773837,0.11848150237769002,0.09083581848956235,0.06504392681550737,4
41700,"San Antonio-New Braunfels, TX",17064,78112,2763006,14.831829775455857,67343.43698854337,56820.0,37187.87201345428,0.31220920082460746,0.3003167898627244,0.12914384477397112,0.9825287356321839,0.20689655172413793,1.6237290640394089,0.10415759291521487,0.08414997096399536,0.06275406504065041,0.06111171602787457,0.07612877468060394,0.13026277584204413,0.09179006968641115,0.0705030487804878,1
23460,"Gadsden, AL",10008,57959,103207,11.54449195918665,49960.454545454544,42965.0,29875.317447727582,0.25035455569815157,0.23293764774827805,0.10632353613845583,1.4709271523178808,0.5033112582781457,5.388562913907284,0.13224368499257058,0.12147102526002972,0.09695393759286776,0.044947994056463596,0.04420505200594354,0.10661218424962852,0.11069836552748885,0.02637444279346211,2
13740,"Billings, MT",14040,77770,192531,12.168012458705633,65268.976608187135,57975.0,31954.748647418357,0.25513485671938,0.24217400085139007,0.09771136063691647,1.5436950146627566,0.4252199413489736,2.7132785923753664,0.11555760581247837,0.10367892976588629,0.07150271018336986,0.0417483565909353,0.056394879483335256,0.12132395340791143,0.09422211970937608,0.05570291777188329,2
